DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 14:30:00,4136001,iq8k7ZNt4Mwm3w0,37.2684658667,51.3589315,0.6810660217
2020-05-15 14:45:00,4136001,iq8k7ZNt4Mwm3w0,37.2165983448,49.3658762069,0.68664654
2020-05-15 15:00:00,4136001,iq8k7ZNt4Mwm3w0,37.1155802667,50.1900431667,0.653807127
2020-05-15 15:15:00,4136001,iq8k7ZNt4Mwm3w0,37.0866182759,48.2844122759,0.6051379079
2020-05-15 15:30:00,4136001,iq8k7ZNt4Mwm3w0,36.6261628333,45.3717012667,0.4486365887
2020-05-15 15:45:00,4136001,iq8k7ZNt4Mwm3w0,36.7557350333,44.9751900333,0.5056144153
2020-05-15 16:00:00,4136001,iq8k7ZNt4Mwm3w0,36.7546575517,45.0377375172,0.450463589
2020-05-15 16:15:00,4136001,iq8k7ZNt4Mwm3w0,36.5995524667,41.9471102667,0.3271433133
2020-05-15 16:30:00,4136001,iq8k7ZNt4Mwm3w0,36.2573822333,40.5648467667,0.29187837
2020-05-15 16:45:00,4136001,iq8k7ZNt4Mwm3w0,36.2879529655,40.679581069,0.3002540159
2020-05-15 17:00:00,4136001,iq8k7ZNt4Mwm3w0,36.0028369667,39.2198466333,0.203801124
2020-05-15 17:15:00,4136001,iq8k7ZNt4Mwm3w0,35.6273375862,37.1342668276,0.1339985576
2020-05-15 17:30:00,4136001,iq8k7ZNt4Mwm3w0,35.2095745,35.678953,0.0668117974
2020-05-15 17:45:00,4136001,iq8k7ZNt4Mwm3w0,34.7316515517,34.0056206552,0.028155149
2020-05-15 18:00:00,4136001,iq8k7ZNt4Mwm3w0,34.3677616667,33.1480100667,0.0178952296
2020-05-15 18:15:00,4136001,iq8k7ZNt4Mwm3w0,33.985284,32.4736265517,0.0104718044
2020-05-15 18:30:00,4136001,iq8k7ZNt4Mwm3w0,33.5458496333,31.7036194667,0.0026849176
2020-05-15 18:45:00,4136001,iq8k7ZNt4Mwm3w0,33.0935741724,31.061414,0
2020-05-15 19:00:00,4136001,iq8k7ZNt4Mwm3w0,32.5799886667,30.3688191667,0
2020-05-15 19:15:00,4136001,iq8k7ZNt4Mwm3w0,32.1064705517,29.5702694138,0
2020-05-15 19:30:00,4136001,iq8k7ZNt4Mwm3w0,31.7852090667,29.3748617,0
2020-05-15 19:45:00,4136001,iq8k7ZNt4Mwm3w0,31.5053447586,28.9264316207,0
2020-05-15 20:00:00,4136001,iq8k7ZNt4Mwm3w0,31.4473155,28.3905903667,0
2020-05-15 20:15:00,4136001,iq8k7ZNt4Mwm3w0,30.7976786333,27.4511463333,0
2020-05-15 20:30:00,4136001,iq8k7ZNt4Mwm3w0,30.5507287931,27.4750428276,0
2020-05-15 20:45:00,4136001,iq8k7ZNt4Mwm3w0,31.0474105862,29.3706895517,0.0001204262
2020-05-15 21:00:00,4136001,iq8k7ZNt4Mwm3w0,30.0076782,29.1692108,0
2020-05-15 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.9795837333,28.1418852333,0
2020-05-15 21:30:00,4136001,iq8k7ZNt4Mwm3w0,28.4271094138,27.4139277931,0
2020-05-15 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.3005524667,27.0304251,0
2020-05-15 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.3298581724,26.9277721379,0
2020-05-15 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.324165,26.8766623333,0
2020-05-15 22:30:00,4136001,iq8k7ZNt4Mwm3w0,28.2288817333,26.848583,0
2020-05-15 22:45:00,4136001,iq8k7ZNt4Mwm3w0,28.1455267586,26.7898348966,0
2020-05-15 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.7094944643,26.5297949286,0
2020-05-15 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.9517684444,25.0811972222,0
2020-05-15 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.7558318966,24.8144837586,0
2020-05-16 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.5278064667,24.4332640667,0
2020-05-16 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.6873126207,24.529142069,0
2020-05-16 00:30:00,4136001,iq8k7ZNt4Mwm3w0,26.6330278333,24.6884512333,0
2020-05-16 00:45:00,4136001,iq8k7ZNt4Mwm3w0,26.6765757333,24.8804403667,0
2020-05-16 01:00:00,4136001,iq8k7ZNt4Mwm3w0,26.440455931,24.5538087586,0
2020-05-16 01:15:00,4136001,iq8k7ZNt4Mwm3w0,26.193042,24.1172221333,0
2020-05-16 01:30:00,4136001,iq8k7ZNt4Mwm3w0,26.0033801034,23.9348922069,0
2020-05-16 01:45:00,4136001,iq8k7ZNt4Mwm3w0,25.9545827333,23.9741973333,0
2020-05-16 02:00:00,4136001,iq8k7ZNt4Mwm3w0,25.7327081034,23.781227931,0
2020-05-16 02:15:00,4136001,iq8k7ZNt4Mwm3w0,25.4155729,23.3323802667,0
2020-05-16 02:30:00,4136001,iq8k7ZNt4Mwm3w0,25.1927722414,22.9608650345,0
2020-05-16 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.8906463333,22.6946442667,0
2020-05-16 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.7389078667,22.3636342667,0
2020-05-16 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.3878921379,22.1080743448,0
2020-05-16 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.3363027,21.9420616,0
2020-05-16 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.4437253793,21.8814616207,0
2020-05-16 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.1451030333,21.844981,0
2020-05-16 04:15:00,4136001,iq8k7ZNt4Mwm3w0,23.8268431034,21.7863812759,0
2020-05-16 04:30:00,4136001,iq8k7ZNt4Mwm3w0,23.9267099,21.9009552,0
2020-05-16 04:45:00,4136001,iq8k7ZNt4Mwm3w0,23.8506043333,21.7469858667,0
2020-05-16 05:00:00,4136001,iq8k7ZNt4Mwm3w0,23.5559449655,21.4694234483,0
2020-05-16 05:15:00,4136001,iq8k7ZNt4Mwm3w0,23.6081726667,21.2900918667,0
2020-05-16 05:30:00,4136001,iq8k7ZNt4Mwm3w0,23.6581275517,21.1398043103,0
2020-05-16 05:45:00,4136001,iq8k7ZNt4Mwm3w0,23.7527953,21.5181203,0.0014716351
2020-05-16 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.0446045667,22.218803,0.0130386867
2020-05-16 06:15:00,4136001,iq8k7ZNt4Mwm3w0,23.9673755517,22.6829192069,0.0351802419
2020-05-16 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.587146,23.9154947667,0.0609255882
2020-05-16 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.3541858621,25.459055931,0.0875569149
2020-05-16 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.9714914667,27.4219574,0.1271157612
2020-05-16 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.566503,28.1325642069,0.1977868686
2020-05-16 07:30:00,4136001,iq8k7ZNt4Mwm3w0,27.2090098333,28.9557799667,0.315163709
2020-05-16 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.7655048667,34.2793511,0.3058852647
2020-05-16 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.1753393448,37.6146502414,0.440460199
2020-05-16 08:15:00,4136001,iq8k7ZNt4Mwm3w0,29.1131897,42.3003159667,0.4899591567
2020-05-16 08:30:00,4136001,iq8k7ZNt4Mwm3w0,29.5892406897,45.4361277241,0.5499689683
2020-05-16 08:45:00,4136001,iq8k7ZNt4Mwm3w0,30.2332306,47.4030934,0.5789609317
2020-05-16 09:00:00,4136001,iq8k7ZNt4Mwm3w0,30.4413188621,48.825895,0.6565032462
2020-05-16 09:15:00,4136001,iq8k7ZNt4Mwm3w0,31.1312998667,51.0677040667,0.705570373
2020-05-16 09:30:00,4136001,iq8k7ZNt4Mwm3w0,31.7371632667,54.3005810333,0.7526609197
2020-05-16 09:45:00,4136001,iq8k7ZNt4Mwm3w0,32.1152605862,56.2647138621,0.7908359969
2020-05-16 10:00:00,4136001,iq8k7ZNt4Mwm3w0,32.4229227333,56.885681,0.821054863
2020-05-16 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.9743144828,58.6947327931,0.8508263617
2020-05-16 10:30:00,4136001,iq8k7ZNt4Mwm3w0,33.7517212667,59.4984804667,0.8944378663
2020-05-16 10:45:00,4136001,iq8k7ZNt4Mwm3w0,33.8734193793,59.9078715517,0.8842393555
2020-05-16 11:00:00,4136001,iq8k7ZNt4Mwm3w0,34.1510935,61.6347414667,0.9198567633
2020-05-16 11:15:00,4136001,iq8k7ZNt4Mwm3w0,34.8383117333,62.8458888667,0.930322056
2020-05-16 11:30:00,4136001,iq8k7ZNt4Mwm3w0,34.8309061724,63.092098931,0.9810386655
2020-05-16 11:45:00,4136001,iq8k7ZNt4Mwm3w0,35.4782093333,63.8271839667,0.9896192403
2020-05-16 12:00:00,4136001,iq8k7ZNt4Mwm3w0,36.2313021379,66.0162788276,0.9797943403
2020-05-16 12:15:00,4136001,iq8k7ZNt4Mwm3w0,36.3589558667,62.1692596,0.6037395007
2020-05-16 12:30:00,4136001,iq8k7ZNt4Mwm3w0,35.7348867333,55.9941435667,0.731962184
2020-05-16 12:45:00,4136001,iq8k7ZNt4Mwm3w0,35.6741028966,53.973513931,0.4870487121
2020-05-16 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.5197806667,53.7085449333,0.70216736
2020-05-16 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.9590118276,54.6805472414,0.6825979028
2020-05-16 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.1629997667,57.335858,0.8414354963
2020-05-16 13:45:00,4136001,iq8k7ZNt4Mwm3w0,35.9030577,52.9096120333,0.448084939
2020-05-16 14:00:00,4136001,iq8k7ZNt4Mwm3w0,35.1703901724,48.4073834483,0.6341718076
2020-05-16 14:15:00,4136001,iq8k7ZNt4Mwm3w0,35.0701326667,47.8768075667,0.713821422
2020-05-16 14:30:00,4136001,iq8k7ZNt4Mwm3w0,35.3595004138,51.4576584483,0.7975343986
2020-05-16 14:45:00,4136001,iq8k7ZNt4Mwm3w0,35.0331601333,47.3765094,0.464079111
2020-05-16 15:00:00,4136001,iq8k7ZNt4Mwm3w0,34.6052785,44.7448159667,0.443339748
2020-05-16 15:15:00,4136001,iq8k7ZNt4Mwm3w0,34.1665122759,40.9708474483,0.3041160983
2020-05-16 15:30:00,4136001,iq8k7ZNt4Mwm3w0,34.5372549,42.3535389,0.3934120083
2020-05-16 15:45:00,4136001,iq8k7ZNt4Mwm3w0,34.3354935517,41.218593069,0.3116804148
2020-05-16 16:00:00,4136001,iq8k7ZNt4Mwm3w0,34.1599465667,39.6906128667,0.222285774
2020-05-16 16:15:00,4136001,iq8k7ZNt4Mwm3w0,33.8724427586,38.4169141034,0.2192462376
2020-05-16 16:30:00,4136001,iq8k7ZNt4Mwm3w0,33.2603994333,37.3320772,0.1167878973
2020-05-16 16:45:00,4136001,iq8k7ZNt4Mwm3w0,31.5837882333,33.5691396,0.0669655044
2020-05-16 17:00:00,4136001,iq8k7ZNt4Mwm3w0,31.5617918621,33.8107195517,0.0890762916
2020-05-16 17:15:00,4136001,iq8k7ZNt4Mwm3w0,31.8386771,32.7122988,0.0307999432
2020-05-16 17:30:00,4136001,iq8k7ZNt4Mwm3w0,31.2242207333,29.0166432667,0.0055210761
2020-05-16 17:45:00,4136001,iq8k7ZNt4Mwm3w0,30.5263031724,27.0297083793,0.0027049281
2020-05-16 18:00:00,4136001,iq8k7ZNt4Mwm3w0,29.6090585,26.4780304,0
2020-05-16 18:15:00,4136001,iq8k7ZNt4Mwm3w0,29.0162196552,26.2500107241,0.0004274468
2020-05-16 18:30:00,4136001,iq8k7ZNt4Mwm3w0,29.1915681,26.2740480667,0.0011526068
2020-05-16 18:45:00,4136001,iq8k7ZNt4Mwm3w0,29.5572915333,25.7943287,0.0006664907
2020-05-16 19:00:00,4136001,iq8k7ZNt4Mwm3w0,30.2325903448,27.72766,0.0014265875
2020-05-16 19:15:00,4136001,iq8k7ZNt4Mwm3w0,29.9654093,29.1194042,8.6989195133333337e-05
2020-05-16 19:30:00,4136001,iq8k7ZNt4Mwm3w0,29.8238547241,28.7603549655,0
2020-05-16 19:45:00,4136001,iq8k7ZNt4Mwm3w0,29.4201181,28.4047729333,0
2020-05-16 20:00:00,4136001,iq8k7ZNt4Mwm3w0,28.7631373448,27.8353303103,0
2020-05-16 20:15:00,4136001,iq8k7ZNt4Mwm3w0,28.2059447333,27.1021587,0
2020-05-16 20:30:00,4136001,iq8k7ZNt4Mwm3w0,28.2053862667,26.7414458667,0
2020-05-16 20:45:00,4136001,iq8k7ZNt4Mwm3w0,28.3605432069,26.7106627586,0
2020-05-16 21:00:00,4136001,iq8k7ZNt4Mwm3w0,28.5787841,26.9042196,0
2020-05-16 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.6104851724,27.1150827931,0
2020-05-16 21:30:00,4136001,iq8k7ZNt4Mwm3w0,28.4075919,26.7989938,0
2020-05-16 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.2709940667,26.6383553667,0
2020-05-16 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.2584638621,26.7293216207,0
2020-05-16 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.1360556333,26.8259145667,0
2020-05-16 22:30:00,4136001,iq8k7ZNt4Mwm3w0,28.3134209655,27.7229941379,0
2020-05-16 22:45:00,4136001,iq8k7ZNt4Mwm3w0,28.2084666667,27.7885212333,0
2020-05-16 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.5285213103,27.1861435517,0
2020-05-16 23:15:00,4136001,iq8k7ZNt4Mwm3w0,27.1328642333,26.6979848333,0
2020-05-16 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.8730417333,26.2682689333,0
2020-05-16 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.5257862069,25.5739103793,0
2020-05-17 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.2900460667,25.4209614667,0
2020-05-17 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.1488657241,25.0748805862,0
2020-05-17 00:30:00,4136001,iq8k7ZNt4Mwm3w0,25.8835511333,24.7258465,0
2020-05-17 00:45:00,4136001,iq8k7ZNt4Mwm3w0,25.9061678,24.5954905333,0
2020-05-17 01:00:00,4136001,iq8k7ZNt4Mwm3w0,25.7627973793,24.3482003103,0
2020-05-17 01:15:00,4136001,iq8k7ZNt4Mwm3w0,25.5164062,23.8689656333,0
2020-05-17 01:30:00,4136001,iq8k7ZNt4Mwm3w0,25.3675354,23.3072784667,0
2020-05-17 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.8305216,22.6896342667,0
2020-05-17 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.7300618333,22.4116984667,0
2020-05-17 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.4679261724,22.172177069,0
2020-05-17 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.2546642,21.8308279667,0
2020-05-17 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.2884784828,22.0968597931,0
2020-05-17 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.1800069,22.0215129667,0
2020-05-17 03:15:00,4136001,iq8k7ZNt4Mwm3w0,23.9522592667,21.7182801,0
2020-05-17 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.1183187931,22.020067,0
2020-05-17 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.3188711333,22.5703176667,0
2020-05-17 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.3663016207,22.7016338621,0
2020-05-17 04:15:00,4136001,iq8k7ZNt4Mwm3w0,24.6378753333,23.1223684333,4.4788243433333325e-05
2020-05-17 04:30:00,4136001,iq8k7ZNt4Mwm3w0,24.7277336552,23.3042688621,0
2020-05-17 04:45:00,4136001,iq8k7ZNt4Mwm3w0,24.89812,23.5179647333,0
2020-05-17 05:00:00,4136001,iq8k7ZNt4Mwm3w0,24.7365206897,23.2956838276,0
2020-05-17 05:15:00,4136001,iq8k7ZNt4Mwm3w0,24.8569894333,23.2030915333,0
2020-05-17 05:30:00,4136001,iq8k7ZNt4Mwm3w0,24.6831023,23.1353383667,0
2020-05-17 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.4730372414,22.7768637931,9.3987055379310329e-05
2020-05-17 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.319194931,23.0567848276,0.0055399394
2020-05-17 06:15:00,4136001,iq8k7ZNt4Mwm3w0,25.0564645667,24.0041228667,0.018370466
2020-05-17 06:30:00,4136001,iq8k7ZNt4Mwm3w0,25.2911620667,24.8225371333,0.0262915067
2020-05-17 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.5236888966,25.355253,0.0311807836
2020-05-17 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.7233958333,25.9464314333,0.047666922
2020-05-17 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.1357264483,27.0016552414,0.0694368633
2020-05-17 07:30:00,4136001,iq8k7ZNt4Mwm3w0,26.6747182,28.9184458667,0.1270576555
2020-05-17 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.6051717,32.4952108667,0.235718252
2020-05-17 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.5440063793,37.8915940345,0.4306667141
2020-05-17 08:15:00,4136001,iq8k7ZNt4Mwm3w0,29.2123748,43.3044635667,0.4617634923
2020-05-17 08:30:00,4136001,iq8k7ZNt4Mwm3w0,29.6891276897,44.7132052414,0.5120760038
2020-05-17 08:45:00,4136001,iq8k7ZNt4Mwm3w0,29.9880768333,45.0686064667,0.470911494
2020-05-17 09:00:00,4136001,iq8k7ZNt4Mwm3w0,30.0477063448,44.359752,0.5358374679
2020-05-17 09:15:00,4136001,iq8k7ZNt4Mwm3w0,30.7054585333,48.360558,0.7126864327
2020-05-17 09:30:00,4136001,iq8k7ZNt4Mwm3w0,31.6398318,51.3436818,0.69034313
2020-05-17 09:45:00,4136001,iq8k7ZNt4Mwm3w0,31.7981536552,50.5724163103,0.7143508155
2020-05-17 10:00:00,4136001,iq8k7ZNt4Mwm3w0,32.3721935667,52.0840993333,0.6756343697
2020-05-17 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.3056823333,49.3435221667,0.5722676587
2020-05-17 10:30:00,4136001,iq8k7ZNt4Mwm3w0,32.4420848276,48.372321931,0.6707603986
2020-05-17 10:45:00,4136001,iq8k7ZNt4Mwm3w0,32.9831868667,50.8008379667,0.7487384033
2020-05-17 11:00:00,4136001,iq8k7ZNt4Mwm3w0,33.5900088621,51.3977421034,0.7441024283
2020-05-17 11:15:00,4136001,iq8k7ZNt4Mwm3w0,33.8021165333,51.1089783667,0.681933306
2020-05-17 11:30:00,4136001,iq8k7ZNt4Mwm3w0,33.9732347931,47.9988477586,0.4981052959
2020-05-17 11:45:00,4136001,iq8k7ZNt4Mwm3w0,33.6794626,44.8420064333,0.4553650787
2020-05-17 12:00:00,4136001,iq8k7ZNt4Mwm3w0,33.7706869667,46.6119648333,0.5253698983
2020-05-17 12:15:00,4136001,iq8k7ZNt4Mwm3w0,34.1364483103,48.8539943103,0.5782548814
2020-05-17 12:30:00,4136001,iq8k7ZNt4Mwm3w0,34.3217222667,50.2038616,0.6100332047
2020-05-17 12:45:00,4136001,iq8k7ZNt4Mwm3w0,34.6467821034,51.2706216207,0.7156156221
2020-05-17 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.0309509,53.7606445667,0.754738481
2020-05-17 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.5241026897,56.541869069,0.7998285428
2020-05-17 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.1034190667,59.1005299667,0.6887480663
2020-05-17 13:45:00,4136001,iq8k7ZNt4Mwm3w0,36.2146637931,55.3018788621,0.7612834286
2020-05-17 14:00:00,4136001,iq8k7ZNt4Mwm3w0,36.4980315,54.589568,0.7789892303
2020-05-17 14:15:00,4136001,iq8k7ZNt4Mwm3w0,36.6029694333,52.8463338667,0.732283932
2020-05-17 14:30:00,4136001,iq8k7ZNt4Mwm3w0,36.831242069,51.1323105172,0.5855804424
2020-05-17 14:45:00,4136001,iq8k7ZNt4Mwm3w0,36.5331855333,49.3653697333,0.492684559
2020-05-17 15:00:00,4136001,iq8k7ZNt4Mwm3w0,36.1095294828,45.6770388621,0.3013766969
2020-05-17 15:15:00,4136001,iq8k7ZNt4Mwm3w0,35.4193434,40.6279125667,0.2451468573
2020-05-17 15:30:00,4136001,iq8k7ZNt4Mwm3w0,35.6123197,40.9698496333,0.283091291
2020-05-17 15:45:00,4136001,iq8k7ZNt4Mwm3w0,35.5120261724,41.2784801724,0.2785615714
2020-05-17 16:00:00,4136001,iq8k7ZNt4Mwm3w0,35.3353058667,40.3424246333,0.2795773377
2020-05-17 16:15:00,4136001,iq8k7ZNt4Mwm3w0,35.8212099259,42.7687176296,0.4279635396
2020-05-17 16:30:00,4136001,iq8k7ZNt4Mwm3w0,36.0776915333,44.5698720333,0.4045281217
2020-05-17 16:45:00,4136001,iq8k7ZNt4Mwm3w0,36.4437449333,43.5722157333,0.3040243293
2020-05-17 17:00:00,4136001,iq8k7ZNt4Mwm3w0,35.5071591724,38.9288487931,0.093825594
