DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 05:15:00,4135001,HmiyD2TTLFNqkNe,24.304888,22.9794920714,0
2020-05-15 05:30:00,4135001,HmiyD2TTLFNqkNe,24.3287272667,23.4523804667,0
2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,24.2892111333,23.0966919333,0.0008627212
2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,24.0884460667,22.2067566,0.0058869572
2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,24.0116352667,22.3534586667,0.0222816075
2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,23.9767312667,22.893282,0.0494097239
2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.4424439333,0.0953944536
2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.1856528667,0.1419404433
2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.8884778571,0.1547126757
2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,24.9887898667,29.6056438,0.1487991533
2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,25.2161803333,29.5471109333,0.1447934189
2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,25.4195130667,31.4125447333,0.2016386213
2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,25.9590821333,35.5287108,0.3457076533
2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,26.4307820667,40.3180586,0.4053485727
2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.0819537333,0.3124267953
2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.6231526487
2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,27.9883620714,46.6177065,0.3448840357
2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,27.5167278667,39.136326,0.2492484
2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,27.4501076667,40.9305769333,0.5412059773
2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,28.6321918667,52.5477356,0.670675372
2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,28.7689127333,47.633738,0.5722834767
2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,29.3514426,49.2497232667,0.4551483833
2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,28.8547078667,44.0483256,0.361961654
2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,29.4108193333,47.6854534,0.6365608813
2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,30.2160622857,50.0069885714,0.5857872136
2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833
2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,30.8110493333,47.8363832,0.4679868693
2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,31.3053750667,49.1835835333,0.5149625867
2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.5072977333,49.8444926667,0.7878660287
2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,32.1476847333,52.3532551333,0.6492476293
2020-05-15 12:45:00,4135001,HmiyD2TTLFNqkNe,32.3914204,50.6312399333,0.761243312
2020-05-15 13:00:00,4135001,HmiyD2TTLFNqkNe,32.6227960714,49.6107677143,0.4160351014
2020-05-15 13:15:00,4135001,HmiyD2TTLFNqkNe,32.4970644667,47.0111613333,0.489243946
2020-05-15 13:30:00,4135001,HmiyD2TTLFNqkNe,32.5246214,46.6698629333,0.574561224
2020-05-15 13:45:00,4135001,HmiyD2TTLFNqkNe,32.6784708667,47.5168841333,0.560985624
2020-05-15 14:00:00,4135001,HmiyD2TTLFNqkNe,33.7631854,49.8039043333,0.7350834633
2020-05-15 14:15:00,4135001,HmiyD2TTLFNqkNe,34.1307699333,55.030613,0.8936614913
2020-05-15 14:30:00,4135001,HmiyD2TTLFNqkNe,34.0813842667,54.5191367333,0.466788824
2020-05-15 14:45:00,4135001,HmiyD2TTLFNqkNe,33.6957222143,47.6181946429,0.5421384957
2020-05-15 15:00:00,4135001,HmiyD2TTLFNqkNe,33.8905760667,46.0290812,0.3988885433
2020-05-15 15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744,44.2860919333,0.4472921487
2020-05-15 15:30:00,4135001,HmiyD2TTLFNqkNe,34.4028523333,46.7442812,0.5651963973
2020-05-15 15:45:00,4135001,HmiyD2TTLFNqkNe,34.4309426667,43.9206158,0.3462306933
2020-05-15 16:00:00,4135001,HmiyD2TTLFNqkNe,34.3811503333,43.3328533333,0.35818237
2020-05-15 16:15:00,4135001,HmiyD2TTLFNqkNe,34.1262569333,41.0074319333,0.3288961193
2020-05-15 16:30:00,4135001,HmiyD2TTLFNqkNe,34.3566099333,41.2805906667,0.344954196
2020-05-15 16:45:00,4135001,HmiyD2TTLFNqkNe,33.8615965333,39.4190759333,0.260346758
2020-05-15 17:00:00,4135001,HmiyD2TTLFNqkNe,33.4433135714,36.8267036429,0.1668127414
2020-05-15 17:15:00,4135001,HmiyD2TTLFNqkNe,33.3002547333,35.8522074,0.1738986373
2020-05-15 17:30:00,4135001,HmiyD2TTLFNqkNe,33.0321222,34.3384004,0.08716189
2020-05-15 17:45:00,4135001,HmiyD2TTLFNqkNe,32.3118711333,31.5485393333,0.0384030336
2020-05-15 18:00:00,4135001,HmiyD2TTLFNqkNe,31.1324136429,30.225331,0.0225449364
2020-05-15 18:15:00,4135001,HmiyD2TTLFNqkNe,29.2431109333,28.6825074,0.0091499448
2020-05-15 18:30:00,4135001,HmiyD2TTLFNqkNe,28.495518,27.2859922667,0.0018410245
2020-05-15 18:45:00,4135001,HmiyD2TTLFNqkNe,27.8840638,25.9619465333,0
2020-05-15 19:00:00,4135001,HmiyD2TTLFNqkNe,27.4559754,25.3853130667,0
2020-05-15 19:15:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.2008464,0
2020-05-15 19:30:00,4135001,HmiyD2TTLFNqkNe,27.0187011333,25.7452677333,0.0001253828
2020-05-15 19:45:00,4135001,HmiyD2TTLFNqkNe,23.7872374667,22.5114056,0.0001002199
2020-05-15 20:00:00,4135001,HmiyD2TTLFNqkNe,22.6631796429,20.2907257143,0
2020-05-15 20:15:00,4135001,HmiyD2TTLFNqkNe,23.4120970667,20.7365966667,0
2020-05-15 20:30:00,4135001,HmiyD2TTLFNqkNe,22.3009886667,20.3754169333,0
2020-05-15 20:45:00,4135001,HmiyD2TTLFNqkNe,22.0374816,20.3128051333,0
2020-05-15 21:00:00,4135001,HmiyD2TTLFNqkNe,22.1685180667,20.6512674,0
2020-05-15 21:15:00,4135001,HmiyD2TTLFNqkNe,22.1193604,20.6320862,0
2020-05-15 21:30:00,4135001,HmiyD2TTLFNqkNe,22.2212503333,20.7586996667,0
2020-05-15 21:45:00,4135001,HmiyD2TTLFNqkNe,22.2368284667,20.9144166667,0
2020-05-15 22:00:00,4135001,HmiyD2TTLFNqkNe,22.2218584286,20.8957039286,0
2020-05-15 22:15:00,4135001,HmiyD2TTLFNqkNe,22.1493125333,20.7321858667,0
2020-05-15 22:30:00,4135001,HmiyD2TTLFNqkNe,22.1047138667,20.8298520667,0
2020-05-15 22:45:00,4135001,HmiyD2TTLFNqkNe,22.0570799333,21.0722756667,0
2020-05-15 23:00:00,4135001,HmiyD2TTLFNqkNe,22.2360183077,21.2413165385,0
2020-05-16 02:00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0
2020-05-16 02:15:00,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0
2020-05-16 02:30:00,4135001,HmiyD2TTLFNqkNe,21.5104085333,19.5926919333,0
2020-05-16 02:45:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0
2020-05-16 03:00:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.0652059333,0
2020-05-16 03:15:00,4135001,HmiyD2TTLFNqkNe,21.6743142,20.1121601333,0
2020-05-16 03:30:00,4135001,HmiyD2TTLFNqkNe,21.7314209333,20.351884,0
2020-05-16 03:45:00,4135001,HmiyD2TTLFNqkNe,21.7801657333,20.5058940667,0
2020-05-16 04:00:00,4135001,HmiyD2TTLFNqkNe,21.8585553571,20.8139104286,0
2020-05-16 04:15:00,4135001,HmiyD2TTLFNqkNe,21.8999107333,20.7126403333,0
2020-05-16 04:30:00,4135001,HmiyD2TTLFNqkNe,21.9270485333,20.7260377333,0
2020-05-16 04:45:00,4135001,HmiyD2TTLFNqkNe,22.0286844,20.7964028667,0
2020-05-16 05:00:00,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0
2020-05-16 05:15:00,4135001,HmiyD2TTLFNqkNe,21.8662516667,20.4723693333,0
2020-05-16 05:30:00,4135001,HmiyD2TTLFNqkNe,21.8765850667,20.7601928667,0
2020-05-16 05:45:00,4135001,HmiyD2TTLFNqkNe,21.9599892667,20.5434348,0.0001471695
2020-05-16 06:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.2568140714,0.0062059594
2020-05-16 06:15:00,4135001,HmiyD2TTLFNqkNe,21.8604004,20.4303872,0.0236337369
2020-05-16 06:30:00,4135001,HmiyD2TTLFNqkNe,21.9858336667,21.195638,0.0495149681
2020-05-16 06:45:00,4135001,HmiyD2TTLFNqkNe,22.1396707333,22.1894103333,0.0792696435
2020-05-16 07:00:00,4135001,HmiyD2TTLFNqkNe,22.4527139333,23.1112346,0.1090379683
2020-05-16 07:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.2417012667,0.1381154517
2020-05-16 07:30:00,4135001,HmiyD2TTLFNqkNe,22.9751385333,25.6684875333,0.1741175247
2020-05-16 07:45:00,4135001,HmiyD2TTLFNqkNe,23.3885540714,27.9374760714,0.2436428057
2020-05-16 08:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.7912961333,0.2980529893
2020-05-16 08:15:00,4135001,HmiyD2TTLFNqkNe,24.4278543333,33.0092104,0.3386504113
2020-05-16 08:30:00,4135001,HmiyD2TTLFNqkNe,25.1668984667,36.6061888,0.4275489527
2020-05-16 08:45:00,4135001,HmiyD2TTLFNqkNe,25.7571756667,38.8920107333,0.4700814853
2020-05-16 09:00:00,4135001,HmiyD2TTLFNqkNe,25.9994222667,38.7059001333,0.4611857687
2020-05-16 09:15:00,4135001,HmiyD2TTLFNqkNe,26.2970073333,39.3437844667,0.41958991
2020-05-16 09:30:00,4135001,HmiyD2TTLFNqkNe,26.5936686667,39.8799523333,0.420493884
2020-05-16 09:45:00,4135001,HmiyD2TTLFNqkNe,27.0309694667,41.8256653333,0.5405936787
2020-05-16 10:00:00,4135001,HmiyD2TTLFNqkNe,27.6113545333,46.0726519333,0.491453022
2020-05-16 10:15:00,4135001,HmiyD2TTLFNqkNe,27.9312132857,44.468571,0.4697288307
2020-05-16 10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842
2020-05-16 10:45:00,4135001,HmiyD2TTLFNqkNe,28.7823263333,50.154118,0.5955213747
2020-05-16 11:00:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.1560688667,0.5752638967
2020-05-16 11:15:00,4135001,HmiyD2TTLFNqkNe,29.3643758,48.1238546667,0.5423748747
2020-05-16 11:30:00,4135001,HmiyD2TTLFNqkNe,29.6892496,46.5182553333,0.4934305533
2020-05-16 11:45:00,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731
2020-05-16 12:00:00,4135001,HmiyD2TTLFNqkNe,30.0898620667,50.0918193333,0.662004302
2020-05-16 12:15:00,4135001,HmiyD2TTLFNqkNe,30.3768987143,48.6752818571,0.5404251286
2020-05-16 12:30:00,4135001,HmiyD2TTLFNqkNe,30.8864686,50.4495704667,0.76711941
2020-05-16 12:45:00,4135001,HmiyD2TTLFNqkNe,31.2210448,54.2327455333,0.8122406413
2020-05-16 13:00:00,4135001,HmiyD2TTLFNqkNe,31.3139771333,52.8518024,0.636164586
2020-05-16 13:15:00,4135001,HmiyD2TTLFNqkNe,31.6629965333,52.0534832,0.7332435987
2020-05-16 13:30:00,4135001,HmiyD2TTLFNqkNe,31.6172566667,49.747872,0.5838647387
2020-05-16 13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.502392484
2020-05-16 14:00:00,4135001,HmiyD2TTLFNqkNe,31.4236287333,46.5748959333,0.435684946
2020-05-16 14:15:00,4135001,HmiyD2TTLFNqkNe,31.9897683333,47.8288901333,0.5959771373
2020-05-16 14:30:00,4135001,HmiyD2TTLFNqkNe,32.2432642143,48.3554862143,0.5345009864
2020-05-16 14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.2035972667,0.5149644067
2020-05-16 15:00:00,4135001,HmiyD2TTLFNqkNe,32.4368797333,45.7702090667,0.5036263827
2020-05-16 15:15:00,4135001,HmiyD2TTLFNqkNe,32.5241494667,45.8405375333,0.419735824
2020-05-16 15:30:00,4135001,HmiyD2TTLFNqkNe,32.3280254,43.1700926667,0.349962358
2020-05-16 15:45:00,4135001,HmiyD2TTLFNqkNe,32.1033914667,39.8144388667,0.261408532
2020-05-16 16:00:00,4135001,HmiyD2TTLFNqkNe,32.0291017333,37.712012,0.2276812527
2020-05-16 16:15:00,4135001,HmiyD2TTLFNqkNe,31.9597596,36.3011574667,0.191869824
2020-05-16 16:30:00,4135001,HmiyD2TTLFNqkNe,31.9071045714,35.7726960714,0.1755969836
2020-05-16 16:45:00,4135001,HmiyD2TTLFNqkNe,31.8874553333,34.7812360667,0.150128168
2020-05-16 17:00:00,4135001,HmiyD2TTLFNqkNe,31.7470824667,33.7391580667,0.1337432077
2020-05-16 17:15:00,4135001,HmiyD2TTLFNqkNe,31.5408018667,32.7458964,0.109053603
2020-05-16 17:30:00,4135001,HmiyD2TTLFNqkNe,31.3001668667,31.5997678667,0.0795873111
2020-05-16 17:45:00,4135001,HmiyD2TTLFNqkNe,31.0485982,30.1241617333,0.0504507637
2020-05-16 18:00:00,4135001,HmiyD2TTLFNqkNe,30.3116841333,28.3622743333,0.0262128633
2020-05-16 18:15:00,4135001,HmiyD2TTLFNqkNe,29.5482257333,26.9403380667,0.0088122812
2020-05-16 18:30:00,4135001,HmiyD2TTLFNqkNe,28.9730633333,25.9079486,0.0003594497
2020-05-16 18:45:00,4135001,HmiyD2TTLFNqkNe,28.6859842,25.5032185333,0
2020-05-16 19:00:00,4135001,HmiyD2TTLFNqkNe,28.3101957857,25.3790721429,0
2020-05-16 19:15:00,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0
2020-05-16 19:30:00,4135001,HmiyD2TTLFNqkNe,27.5708577333,25.1651774,0
2020-05-16 19:45:00,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0
2020-05-16 20:00:00,4135001,HmiyD2TTLFNqkNe,26.9411986,24.4972452,0
2020-05-16 20:15:00,4135001,HmiyD2TTLFNqkNe,26.7019937333,24.0797140667,0
2020-05-16 20:30:00,4135001,HmiyD2TTLFNqkNe,26.483793,23.8273051333,0
2020-05-16 20:45:00,4135001,HmiyD2TTLFNqkNe,26.3120248571,23.6222011429,0
2020-05-16 21:00:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.3215250667,0
2020-05-16 21:15:00,4135001,HmiyD2TTLFNqkNe,25.6165547333,22.952588,0
2020-05-16 21:30:00,4135001,HmiyD2TTLFNqkNe,25.2864419333,22.6489969333,0
2020-05-16 21:45:00,4135001,HmiyD2TTLFNqkNe,25.1239094,22.4327027333,0
2020-05-16 22:00:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0
2020-05-16 22:15:00,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0
2020-05-16 22:30:00,4135001,HmiyD2TTLFNqkNe,24.6120665333,21.9771585333,0
2020-05-16 22:45:00,4135001,HmiyD2TTLFNqkNe,24.4929808571,22.0526972857,0
2020-05-16 23:00:00,4135001,HmiyD2TTLFNqkNe,24.4616250667,22.1863524667,0
2020-05-16 23:15:00,4135001,HmiyD2TTLFNqkNe,24.3925680667,22.2029236,0
2020-05-16 23:30:00,4135001,HmiyD2TTLFNqkNe,24.3780212,22.1126220667,0
2020-05-16 23:45:00,4135001,HmiyD2TTLFNqkNe,24.2493468,21.8142110667,0
2020-05-17 00:00:00,4135001,HmiyD2TTLFNqkNe,24.1701659333,21.63149,0
2020-05-17 00:15:00,4135001,HmiyD2TTLFNqkNe,24.0115314667,21.6482788,0
2020-05-17 00:30:00,4135001,HmiyD2TTLFNqkNe,23.8949484,21.4882263333,0
2020-05-17 00:45:00,4135001,HmiyD2TTLFNqkNe,23.936809,21.5156446429,0
2020-05-17 01:00:00,4135001,HmiyD2TTLFNqkNe,23.8793150667,21.5395570667,0
2020-05-17 01:15:00,4135001,HmiyD2TTLFNqkNe,23.7579508667,21.3952656667,0
2020-05-17 01:30:00,4135001,HmiyD2TTLFNqkNe,23.7321319375,21.8714694375,0
2020-05-17 01:45:00,4135001,HmiyD2TTLFNqkNe,23.7265360667,21.6462890667,0
2020-05-17 02:00:00,4135001,HmiyD2TTLFNqkNe,23.5248778,21.3372252667,0
2020-05-17 02:15:00,4135001,HmiyD2TTLFNqkNe,23.4581541333,21.3576883333,0
2020-05-17 02:30:00,4135001,HmiyD2TTLFNqkNe,23.3887412,21.3826498667,0
2020-05-17 02:45:00,4135001,HmiyD2TTLFNqkNe,23.2652849286,21.2551726429,0
2020-05-17 03:00:00,4135001,HmiyD2TTLFNqkNe,23.3172954,21.5007912667,0
2020-05-17 03:15:00,4135001,HmiyD2TTLFNqkNe,23.2138916,21.4639018,0
2020-05-17 03:30:00,4135001,HmiyD2TTLFNqkNe,22.9518738,20.8770894667,0
2020-05-17 03:45:00,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0
2020-05-17 04:00:00,4135001,HmiyD2TTLFNqkNe,22.8639119333,20.7552002,0
2020-05-17 04:15:00,4135001,HmiyD2TTLFNqkNe,22.8221578667,20.8855304667,0
2020-05-17 04:30:00,4135001,HmiyD2TTLFNqkNe,22.8671814,21.1548360667,0
2020-05-17 04:45:00,4135001,HmiyD2TTLFNqkNe,22.7469604667,21.0750916,0
2020-05-17 05:00:00,4135001,HmiyD2TTLFNqkNe,22.5679992667,20.8476400667,0
2020-05-17 05:15:00,4135001,HmiyD2TTLFNqkNe,22.5725140714,20.9131252143,0
2020-05-17 05:30:00,4135001,HmiyD2TTLFNqkNe,22.5491474,21.0702289333,0
2020-05-17 05:45:00,4135001,HmiyD2TTLFNqkNe,22.5879394,21.2263915333,0.0003334549
2020-05-17 06:00:00,4135001,HmiyD2TTLFNqkNe,22.6931131333,21.4163390667,0.004784626
2020-05-17 06:15:00,4135001,HmiyD2TTLFNqkNe,22.7948162667,21.6895467333,0.0123497075
2020-05-17 06:30:00,4135001,HmiyD2TTLFNqkNe,22.6856730667,21.8903382667,0.0341808814
2020-05-17 06:45:00,4135001,HmiyD2TTLFNqkNe,22.9485657333,22.5976319333,0.0679046076
2020-05-17 07:00:00,4135001,HmiyD2TTLFNqkNe,23.2924989333,23.8324564,0.1069960559
2020-05-17 07:15:00,4135001,HmiyD2TTLFNqkNe,23.6109923333,25.8340473333,0.1964333967
2020-05-17 07:30:00,4135001,HmiyD2TTLFNqkNe,23.9084581429,27.4991695,0.2219224921
2020-05-17 07:45:00,4135001,HmiyD2TTLFNqkNe,24.3318766667,30.9783549333,0.3224647547
2020-05-17 08:00:00,4135001,HmiyD2TTLFNqkNe,25.0617614,34.6327146667,0.378702412
2020-05-17 08:15:00,4135001,HmiyD2TTLFNqkNe,25.6468037333,37.8179767333,0.3835502693
2020-05-17 08:30:00,4135001,HmiyD2TTLFNqkNe,26.1462259333,40.3261821333,0.4169753467
2020-05-17 08:45:00,4135001,HmiyD2TTLFNqkNe,27.0309326,44.4561929333,0.561811632
2020-05-17 09:00:00,4135001,HmiyD2TTLFNqkNe,27.683191,48.176432,0.5760844593
2020-05-17 09:15:00,4135001,HmiyD2TTLFNqkNe,27.9859402857,45.1174097143,0.4417064293
2020-05-17 09:30:00,4135001,HmiyD2TTLFNqkNe,28.5991027333,46.9049785333,0.626964662
2020-05-17 09:45:00,4135001,HmiyD2TTLFNqkNe,29.23562,49.9406148,0.7723580713
2020-05-17 10:00:00,4135001,HmiyD2TTLFNqkNe,30.0913126667,52.0894693333,0.7535374447
2020-05-17 10:15:00,4135001,HmiyD2TTLFNqkNe,30.0261881333,48.9325011333,0.7175451687
2020-05-17 10:30:00,4135001,HmiyD2TTLFNqkNe,30.1589010667,50.7184002,0.685881602
2020-05-17 10:45:00,4135001,HmiyD2TTLFNqkNe,31.0674255333,55.4462772,0.8551090753
2020-05-17 11:00:00,4135001,HmiyD2TTLFNqkNe,31.1648580667,55.2893617333,0.8123890527
2020-05-17 11:15:00,4135001,HmiyD2TTLFNqkNe,31.53113,60.2085695333,0.997903636
2020-05-17 11:30:00,4135001,HmiyD2TTLFNqkNe,32.3178080714,63.1455815714,0.97745754
2020-05-17 11:45:00,4135001,HmiyD2TTLFNqkNe,32.5278644,61.8019916,0.869908956
2020-05-17 12:00:00,4135001,HmiyD2TTLFNqkNe,32.4959676667,56.1010762667,0.635450962
2020-05-17 12:15:00,4135001,HmiyD2TTLFNqkNe,32.9855490667,55.0942282,0.7835893887
2020-05-17 12:30:00,4135001,HmiyD2TTLFNqkNe,33.1083371333,56.4158632,0.6696705127
2020-05-17 12:45:00,4135001,HmiyD2TTLFNqkNe,33.6491878,56.5566775333,0.8371243527
2020-05-17 13:00:00,4135001,HmiyD2TTLFNqkNe,33.8869262667,53.8075581333,0.4224988753
2020-05-17 13:15:00,4135001,HmiyD2TTLFNqkNe,33.0534403333,43.3909484,0.451771234
2020-05-17 13:30:00,4135001,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.7428897427
2020-05-17 13:45:00,4135001,HmiyD2TTLFNqkNe,34.0522986429,52.0279171429,0.6250849943
2020-05-17 14:00:00,4135001,HmiyD2TTLFNqkNe,34.4848391333,55.3299050667,0.6977725753
2020-05-17 14:15:00,4135001,HmiyD2TTLFNqkNe,34.3041645333,47.8539045333,0.4311784307
2020-05-17 14:30:00,4135001,HmiyD2TTLFNqkNe,34.0241153333,44.9059692667,0.3150899027
2020-05-17 14:45:00,4135001,HmiyD2TTLFNqkNe,34.1470827333,47.6358276667,0.659827118
2020-05-17 15:00:00,4135001,HmiyD2TTLFNqkNe,35.1097717333,54.0548196667,0.6836362013
2020-05-17 15:15:00,4135001,HmiyD2TTLFNqkNe,35.2524861333,49.9886716667,0.5102416727
2020-05-17 15:30:00,4135001,HmiyD2TTLFNqkNe,34.9816525714,49.4186052143,0.5909004857
2020-05-17 15:45:00,4135001,HmiyD2TTLFNqkNe,34.6127872,43.3897159333,0.289312882
2020-05-17 16:00:00,4135001,HmiyD2TTLFNqkNe,34.737508,44.0453264667,0.4533658827
2020-05-17 16:15:00,4135001,HmiyD2TTLFNqkNe,31.0319388571,39.5269383571,0.3384331157
2020-05-17 16:30:00,4135001,HmiyD2TTLFNqkNe,29.5656229333,36.2766234,0.2913128867
2020-05-17 16:45:00,4135001,HmiyD2TTLFNqkNe,29.3637695333,35.6045024,0.257869254
2020-05-17 17:00:00,4135001,HmiyD2TTLFNqkNe,28.7507486667,32.9433045333,0.1410015503
2020-05-17 17:15:00,4135001,HmiyD2TTLFNqkNe,28.2966472,30.6336732,0.1170341707
2020-05-17 17:30:00,4135001,HmiyD2TTLFNqkNe,27.6017390714,29.4783674286,0.0945128417
2020-05-17 17:45:00,4135001,HmiyD2TTLFNqkNe,26.7289,27.917517,0.0617229363
2020-05-17 18:00:00,4135001,HmiyD2TTLFNqkNe,26.3541870667,26.4137554,0.0236255478
2020-05-17 18:15:00,4135001,HmiyD2TTLFNqkNe,26.1361226,25.3737672,0.010367788
2020-05-17 18:30:00,4135001,HmiyD2TTLFNqkNe,26.1410867333,25.0476806667,0.0008371204
2020-05-17 18:45:00,4135001,HmiyD2TTLFNqkNe,25.9966144,24.6170958667,0
2020-05-17 19:00:00,4135001,HmiyD2TTLFNqkNe,25.8602378,24.0412028,0
2020-05-17 19:15:00,4135001,HmiyD2TTLFNqkNe,25.9838743333,24.0247334667,0
2020-05-17 19:30:00,4135001,HmiyD2TTLFNqkNe,25.9081216667,24.0776672667,0
2020-05-17 19:45:00,4135001,HmiyD2TTLFNqkNe,25.8163865714,24.1602870714,0
2020-05-17 20:00:00,4135001,HmiyD2TTLFNqkNe,25.6711772667,24.3226012667,0
2020-05-17 20:15:00,4135001,HmiyD2TTLFNqkNe,25.5014322667,23.8327984667,0
2020-05-17 20:30:00,4135001,HmiyD2TTLFNqkNe,25.2902404667,23.7893350667,0
2020-05-17 20:45:00,4135001,HmiyD2TTLFNqkNe,25.28608,24.1300782,0
2020-05-17 21:00:00,4135001,HmiyD2TTLFNqkNe,25.3820984,24.566923,0
2020-05-17 21:15:00,4135001,HmiyD2TTLFNqkNe,22.5040100667,21.0932902667,0
2020-05-17 21:30:00,4135001,HmiyD2TTLFNqkNe,21.5077859333,20.427958,0
2020-05-17 21:45:00,4135001,HmiyD2TTLFNqkNe,21.2948063571,20.3771209286,0
2020-05-17 22:00:00,4135001,HmiyD2TTLFNqkNe,21.2375467333,20.449766,0
2020-05-17 22:15:00,4135001,HmiyD2TTLFNqkNe,21.2608134667,20.511558,0
2020-05-17 22:30:00,4135001,HmiyD2TTLFNqkNe,21.314433,20.6336587333,0
